invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country
560565,82583,FBA,160,2011-07-19 13:44:00,0.0,,United Kingdom
560578,22034,Unknown product,12,2011-07-19 15:12:00,0.0,,United Kingdom
560583,17096,Unknown product,-7,2011-07-19 15:31:00,0.0,,United Kingdom
560600,18007,Unknown product,-2834,2011-07-19 17:04:00,0.0,,United Kingdom
560717,84576,damaged,-3,2011-07-20 13:28:00,0.0,,United Kingdom
560719,84877A,Unknown product,-21,2011-07-20 13:30:00,0.0,,United Kingdom
560722,16049,Unknown product,-31,2011-07-20 13:37:00,0.0,,United Kingdom
560730,84797B,Unknown product,-2,2011-07-20 14:53:00,0.0,,United Kingdom
560737,84798B,Unknown product,-109,2011-07-20 15:34:00,0.0,,United Kingdom
560819,21686,Unknown product,2,2011-07-21 10:53:00,0.0,,United Kingdom
560830,81953B,Unknown product,-6,2011-07-21 12:03:00,0.0,,United Kingdom
560831,81950V,Unknown product,-1,2011-07-21 12:04:00,0.0,,United Kingdom
560857,35819P,Unknown product,108,2011-07-21 13:21:00,0.0,,United Kingdom
560867,21891,Unknown product,-21,2011-07-21 14:10:00,0.0,,United Kingdom
560889,84789,Unknown product,1,2011-07-21 16:42:00,0.0,,United Kingdom
560890,84402B,Unknown product,1,2011-07-21 16:43:00,0.0,,United Kingdom
560923,22777,Unknown product,-14,2011-07-22 08:54:00,0.0,,United Kingdom
560939,84907,Unknown product,-3,2011-07-22 11:20:00,0.0,,United Kingdom
560940,72127,Unknown product,-53,2011-07-22 11:20:00,0.0,,United Kingdom
560941,85230E,Unknown product,-178,2011-07-22 11:21:00,0.0,,United Kingdom
560986,23084,Unknown product,24,2011-07-22 13:03:00,0.0,,United Kingdom
561086,15036,Unknown product,-530,2011-07-25 09:32:00,0.0,,United Kingdom
561103,85103,stock creditted wrongly,-32,2011-07-25 11:23:00,0.0,,United Kingdom
561107,84763,Unknown product,-5,2011-07-25 11:42:00,0.0,,United Kingdom
561108,46775D,Unknown product,-7,2011-07-25 11:43:00,0.0,,United Kingdom
561110,85087,Unknown product,-16,2011-07-25 11:44:00,0.0,,United Kingdom
561249,DCGS0073,ebay,-4,2011-07-26 11:51:00,0.0,,United Kingdom
561250,DCGS0071,Unknown product,-2,2011-07-26 11:51:00,0.0,,United Kingdom
561251,DCGS0070,Unknown product,-8,2011-07-26 11:51:00,0.0,,United Kingdom
561252,DCGS0069,ebay,-5,2011-07-26 11:52:00,0.0,,United Kingdom
561253,DCGS0068,ebay,-10,2011-07-26 11:52:00,0.0,,United Kingdom
561254,DCGS0067,ebay,-11,2011-07-26 11:52:00,0.0,,United Kingdom
561255,DCGS0066P,Unknown product,-3,2011-07-26 11:52:00,0.0,,United Kingdom
561256,DCGS0003,ebay,-7,2011-07-26 11:53:00,0.0,,United Kingdom
561271,10080,Unknown product,170,2011-07-26 12:18:00,0.0,,United Kingdom
561282,21868,Unknown product,13,2011-07-26 12:24:00,0.0,,United Kingdom
561284,22167,OVAL WALL MIRROR DIAMANTE,1,2011-07-26 12:24:00,0.0,16818.0,United Kingdom
561323,81952B,Unknown product,11,2011-07-26 13:03:00,0.0,,United Kingdom
561326,21294,damaged,-227,2011-07-26 13:50:00,0.0,,United Kingdom
561327,85213,Unknown product,36,2011-07-26 13:54:00,0.0,,United Kingdom
561354,21792,Unknown product,-8,2011-07-26 14:50:00,0.0,,United Kingdom
561361,21294,Unknown product,100,2011-07-26 15:40:00,0.0,,United Kingdom
561362,84415A,Unknown product,-11,2011-07-26 15:41:00,0.0,,United Kingdom
561364,84415B,Unknown product,-4,2011-07-26 15:42:00,0.0,,United Kingdom
561365,84595E,Unknown product,10,2011-07-26 15:44:00,0.0,,United Kingdom
561392,79161A,Unknown product,15,2011-07-27 10:09:00,0.0,,United Kingdom
561475,84584,Unknown product,-3,2011-07-27 13:29:00,0.0,,United Kingdom
561476,21839,Unknown product,-36,2011-07-27 13:29:00,0.0,,United Kingdom
561477,40046A,Unknown product,20,2011-07-27 13:30:00,0.0,,United Kingdom
561478,20954,Unknown product,-2,2011-07-27 13:32:00,0.0,,United Kingdom
561479,21594,Unknown product,-1,2011-07-27 13:32:00,0.0,,United Kingdom
561480,21858,Unknown product,-12,2011-07-27 13:32:00,0.0,,United Kingdom
561481,20684,Unknown product,-27,2011-07-27 13:38:00,0.0,,United Kingdom
561482,21432,Unknown product,-2,2011-07-27 13:39:00,0.0,,United Kingdom
561483,77079,Unknown product,4,2011-07-27 13:40:00,0.0,,United Kingdom
561484,77081,Unknown product,-39,2011-07-27 13:41:00,0.0,,United Kingdom
561486,21765,Unknown product,-2,2011-07-27 13:48:00,0.0,,United Kingdom
561487,22168,Unknown product,-1,2011-07-27 13:51:00,0.0,,United Kingdom
561489,84905,Unknown product,-2,2011-07-27 13:52:00,0.0,,United Kingdom
561490,21275,Unknown product,3,2011-07-27 13:54:00,0.0,,United Kingdom
561491,21781,Unknown product,-2,2011-07-27 13:56:00,0.0,,United Kingdom
561492,22528,Unknown product,-1,2011-07-27 13:57:00,0.0,,United Kingdom
561493,84761,Unknown product,-11,2011-07-27 13:59:00,0.0,,United Kingdom
561494,18097A,Unknown product,-23,2011-07-27 14:04:00,0.0,,United Kingdom
561495,79336,Unknown product,36,2011-07-27 14:06:00,0.0,,United Kingdom
561496,17090D,Unknown product,-10,2011-07-27 14:08:00,0.0,,United Kingdom
561497,21609,Unknown product,38,2011-07-27 14:09:00,0.0,,United Kingdom
561498,21610,Unknown product,-14,2011-07-27 14:10:00,0.0,,United Kingdom
561499,72709,Unknown product,52,2011-07-27 14:11:00,0.0,,United Kingdom
561500,85040B,Unknown product,-1,2011-07-27 14:12:00,0.0,,United Kingdom
561501,21278,Unknown product,-1,2011-07-27 14:13:00,0.0,,United Kingdom
561503,22194,Unknown product,-4,2011-07-27 14:14:00,0.0,,United Kingdom
561504,21361,Unknown product,-7,2011-07-27 14:15:00,0.0,,United Kingdom
561505,84925D,Unknown product,-12,2011-07-27 14:16:00,0.0,,United Kingdom
561506,72051S,Unknown product,-1,2011-07-27 14:18:00,0.0,,United Kingdom
561523,20973,Unknown product,-45,2011-07-27 17:38:00,0.0,,United Kingdom
561524,16020C,Unknown product,-2,2011-07-27 17:39:00,0.0,,United Kingdom
561525,84466,Unknown product,-1,2011-07-27 17:40:00,0.0,,United Kingdom
561526,21051,Unknown product,-2,2011-07-27 17:40:00,0.0,,United Kingdom
561527,20666,Unknown product,-5,2011-07-27 17:40:00,0.0,,United Kingdom
561536,84927E,Unknown product,-2,2011-07-28 09:58:00,0.0,,United Kingdom
561538,84927D,Unknown product,-1,2011-07-28 09:58:00,0.0,,United Kingdom
561539,79026B,Unknown product,-1,2011-07-28 10:08:00,0.0,,United Kingdom
561540,84279B,Unknown product,-1,2011-07-28 10:08:00,0.0,,United Kingdom
561541,21658,Unknown product,-1,2011-07-28 10:09:00,0.0,,United Kingdom
561543,22202,Unknown product,-1,2011-07-28 10:10:00,0.0,,United Kingdom
561553,21392,Unknown product,-29,2011-07-28 10:20:00,0.0,,United Kingdom
561555,37477B,Unknown product,-11,2011-07-28 10:21:00,0.0,,United Kingdom
561557,37477C,Unknown product,-31,2011-07-28 10:21:00,0.0,,United Kingdom
561565,35965,Unknown product,18,2011-07-28 10:23:00,0.0,,United Kingdom
561609,47589,Unknown product,-1,2011-07-28 12:24:00,0.0,,United Kingdom
561639,84799,Unknown product,-346,2011-07-28 14:58:00,0.0,,United Kingdom
561640,84802B,Unknown product,-125,2011-07-28 14:58:00,0.0,,United Kingdom
561652,84847,Unknown product,2,2011-07-28 15:50:00,0.0,,United Kingdom
561660,22502,Unknown product,1,2011-07-28 16:18:00,0.0,,United Kingdom
561663,22501,incorrectly put back into stock,-108,2011-07-28 16:40:00,0.0,,United Kingdom
561665,22171,?,142,2011-07-28 16:55:00,0.0,,United Kingdom
561666,22502,Unknown product,30,2011-07-28 16:59:00,0.0,,United Kingdom
561668,44091A,Unknown product,-2,2011-07-28 17:03:00,0.0,,United Kingdom
561669,22960,JAM MAKING SET WITH JARS,11,2011-07-28 17:09:00,0.0,12507.0,Spain
561673,23134,Unknown product,107,2011-07-28 17:20:00,0.0,,United Kingdom
561674,21445,Unknown product,1,2011-07-28 17:20:00,0.0,,United Kingdom
561805,23284,Unknown product,-15,2011-07-29 14:42:00,0.0,,United Kingdom
561812,84944,Unknown product,8,2011-07-29 15:25:00,0.0,,United Kingdom
561916,M,Manual,1,2011-08-01 11:44:00,0.0,15581.0,United Kingdom
561918,85127,Unknown product,-6,2011-08-01 12:05:00,0.0,,United Kingdom
561919,85017B,Unknown product,-188,2011-08-01 12:08:00,0.0,,United Kingdom
561920,84352,Damages/samples,-52,2011-08-01 12:10:00,0.0,,United Kingdom
561921,22044,Unknown product,-240,2011-08-01 12:11:00,0.0,,United Kingdom
561924,22042,Unknown product,-197,2011-08-01 12:27:00,0.0,,United Kingdom
561927,22740,?,-1060,2011-08-01 12:49:00,0.0,,United Kingdom
562134,22722,Unknown product,1,2011-08-03 09:50:00,0.0,,United Kingdom
562135,84847,Unknown product,1,2011-08-03 09:50:00,0.0,,United Kingdom
562164,21257,?,-94,2011-08-03 12:08:00,0.0,,United Kingdom
562212,21187,Unknown product,-97,2011-08-03 13:28:00,0.0,,United Kingdom
562215,21147,Unknown product,100,2011-08-03 13:45:00,0.0,,United Kingdom
562278,21391,Sold as 1 on dotcom,-342,2011-08-04 10:27:00,0.0,,United Kingdom
562279,21391,Unknown product,-26,2011-08-04 10:28:00,0.0,,United Kingdom
562352,21735,damages,-59,2011-08-04 13:12:00,0.0,,United Kingdom
562382,22927,?,-40,2011-08-04 15:36:00,0.0,,United Kingdom
562383,22523,?,-90,2011-08-04 15:37:00,0.0,,United Kingdom
562384,23175,Unknown product,-44,2011-08-04 15:41:00,0.0,,United Kingdom
562385,47559B,Unknown product,-84,2011-08-04 15:42:00,0.0,,United Kingdom
562386,84596L,Unknown product,-21,2011-08-04 15:43:00,0.0,,United Kingdom
562390,21246,Unknown product,-92,2011-08-04 16:00:00,0.0,,United Kingdom
562391,22854,Unknown product,-40,2011-08-04 16:02:00,0.0,,United Kingdom
562463,85152,Unknown product,-6,2011-08-05 11:30:00,0.0,,United Kingdom
562464,20701,Unknown product,-24,2011-08-05 11:31:00,0.0,,United Kingdom
562544,84920,Unknown product,-9,2011-08-05 15:46:00,0.0,,United Kingdom
562546,20694,?,-110,2011-08-05 15:46:00,0.0,,United Kingdom
562547,21918,Unknown product,-343,2011-08-05 15:49:00,0.0,,United Kingdom
562548,23084,Unknown product,-84,2011-08-05 16:00:00,0.0,,United Kingdom
562653,21359,Unknown product,-30,2011-08-08 13:35:00,0.0,,United Kingdom
562714,22501,Unknown product,64,2011-08-08 15:23:00,0.0,,United Kingdom
562785,21033,Unknown product,-455,2011-08-09 13:32:00,0.0,,United Kingdom
562855,84800M,Unknown product,-124,2011-08-10 10:16:00,0.0,,United Kingdom
562945,79000,Unknown product,425,2011-08-11 09:35:00,0.0,,United Kingdom
562973,23157,SET OF 6 NATIVITY MAGNETS,240,2011-08-11 11:42:00,0.0,14911.0,EIRE
563015,46000M,POLYESTER FILLER PAD 45x45cm,160,2011-08-11 12:24:00,0.0,,United Kingdom
563015,46000S,POLYESTER FILLER PAD 40x40cm,220,2011-08-11 12:24:00,0.0,,United Kingdom
563101,22084,Unknown product,1,2011-08-12 10:07:00,0.0,,United Kingdom
563102,21359,Unknown product,1,2011-08-12 10:07:00,0.0,,United Kingdom
563105,22194,Unknown product,2,2011-08-12 10:15:00,0.0,,United Kingdom
563106,21658,Unknown product,3,2011-08-12 10:15:00,0.0,,United Kingdom
563108,21033,Unknown product,37,2011-08-12 10:18:00,0.0,,United Kingdom
563148,21033,Unknown product,-37,2011-08-12 11:35:00,0.0,,United Kingdom
A563186,B,Adjust bad debt,1,2011-08-12 14:51:00,-11062.06,,United Kingdom
A563187,B,Adjust bad debt,1,2011-08-12 14:52:00,-11062.06,,United Kingdom
563244,22740,Unknown product,-36,2011-08-15 10:49:00,0.0,,United Kingdom
563359,23084,Unknown product,20,2011-08-15 14:56:00,0.0,,United Kingdom
563445,85049D,Unknown product,1,2011-08-16 14:18:00,0.0,,United Kingdom
563447,21033,Unknown product,50,2011-08-16 14:25:00,0.0,,United Kingdom
563449,85152,Unknown product,2,2011-08-16 14:28:00,0.0,,United Kingdom
563452,21033,Unknown product,12,2011-08-16 14:34:00,0.0,,United Kingdom
563453,21033,taig adjust no stock,-24,2011-08-16 14:34:00,0.0,,United Kingdom
563568,20774,Unknown product,12,2011-08-17 14:45:00,0.0,,United Kingdom
563650,79163,Unknown product,-156,2011-08-18 10:43:00,0.0,,United Kingdom
563652,22461,Unknown product,-36,2011-08-18 10:43:00,0.0,,United Kingdom
563700,85106,Unknown product,-553,2011-08-18 13:55:00,0.0,,United Kingdom
563701,85106,Unknown product,20,2011-08-18 13:55:00,0.0,,United Kingdom
563702,85107,Unknown product,65,2011-08-18 13:55:00,0.0,,United Kingdom
563704,37342,Unknown product,-66,2011-08-18 14:03:00,0.0,,United Kingdom
563715,90120D,Unknown product,-18,2011-08-18 16:08:00,0.0,,United Kingdom
564220,20684,Unknown product,1,2011-08-24 09:34:00,0.0,,United Kingdom
564229,82583,amazon,20,2011-08-24 10:20:00,0.0,,United Kingdom
564530,22683,FRENCH BLUE METAL DOOR SIGN 8,3,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22682,FRENCH BLUE METAL DOOR SIGN 7,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22681,FRENCH BLUE METAL DOOR SIGN 6,3,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22680,FRENCH BLUE METAL DOOR SIGN 5,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22679,FRENCH BLUE METAL DOOR SIGN 4,3,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22678,FRENCH BLUE METAL DOOR SIGN 3,3,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22677,FRENCH BLUE METAL DOOR SIGN 2,4,2011-08-25 14:57:00,0.0,,United Kingdom
564530,21172,PARTY METAL SIGN,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,21116,OWL DOORSTOP,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,20682,RED RETROSPOT CHILDRENS UMBRELLA,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22692,DOORMAT WELCOME TO OUR HOME,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22686,FRENCH BLUE METAL DOOR SIGN No,2,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22627,MINT KITCHEN SCALES,3,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22427,ENAMEL FLOWER JUG CREAM,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22366,DOORMAT AIRMAIL,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22365,DOORMAT RESPECTABLE HOUSE,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22362,GLASS JAR PEACOCK BATH SALTS,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22363,GLASS JAR MARMALADE,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22359,GLASS JAR KINGS CHOICE,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22357,KINGS CHOICE BISCUIT TIN,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,21899,GARAGE KEY FOB,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,21900,"KEY FOB , SHED",1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,21901,"KEY FOB , BACK DOOR",1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,21561,DINOSAUR LUNCH BOX WITH CUTLERY,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,21452,TOADSTOOL MONEY BOX,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22685,FRENCH BLUE METAL DOOR SIGN 0,3,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22676,FRENCH BLUE METAL DOOR SIGN 1,3,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22684,FRENCH BLUE METAL DOOR SIGN 9,1,2011-08-25 14:57:00,0.0,,United Kingdom
564533,23348,Unknown product,100,2011-08-25 15:09:00,0.0,,United Kingdom
564633,23084,Unknown product,400,2011-08-26 12:14:00,0.0,,United Kingdom
564644,82583,Unknown product,5,2011-08-26 13:35:00,0.0,,United Kingdom
564645,82583,amazon,44,2011-08-26 13:38:00,0.0,,United Kingdom
564651,23270,SET OF 2 CERAMIC PAINTED HEARTS,96,2011-08-26 14:19:00,0.0,14646.0,Netherlands
564651,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,192,2011-08-26 14:19:00,0.0,14646.0,Netherlands
564651,22955,36 FOIL STAR CAKE CASES,144,2011-08-26 14:19:00,0.0,14646.0,Netherlands
564651,21786,POLKADOT RAIN HAT,144,2011-08-26 14:19:00,0.0,14646.0,Netherlands
564667,23084,Unknown product,-400,2011-08-26 15:08:00,0.0,,United Kingdom
564761,gift_0001_30,Unknown product,30,2011-08-30 10:48:00,0.0,,United Kingdom
564762,gift_0001_10,Unknown product,30,2011-08-30 10:48:00,0.0,,United Kingdom
564914,85132C,damages,-109,2011-08-31 12:40:00,0.0,,United Kingdom
564915,21673,Unknown product,26,2011-08-31 12:41:00,0.0,,United Kingdom
564916,22157,Unknown product,31,2011-08-31 12:42:00,0.0,,United Kingdom
564917,79000,Unknown product,245,2011-08-31 12:42:00,0.0,,United Kingdom
564918,16046,Unknown product,21,2011-08-31 12:42:00,0.0,,United Kingdom
564919,23284,Unknown product,8,2011-08-31 12:43:00,0.0,,United Kingdom
564920,48116,Unknown product,8,2011-08-31 12:43:00,0.0,,United Kingdom
564921,85214,Unknown product,6,2011-08-31 12:43:00,0.0,,United Kingdom
564922,22084,Unknown product,5,2011-08-31 12:43:00,0.0,,United Kingdom
564923,21868,Unknown product,2,2011-08-31 12:44:00,0.0,,United Kingdom
564924,21272,Unknown product,1,2011-08-31 12:44:00,0.0,,United Kingdom
564925,21662,Unknown product,1,2011-08-31 12:45:00,0.0,,United Kingdom
564926,22968,Unknown product,9,2011-08-31 12:45:00,0.0,,United Kingdom
564927,23175,Unknown product,2,2011-08-31 12:45:00,0.0,,United Kingdom
564928,35966,Unknown product,1,2011-08-31 12:46:00,0.0,,United Kingdom
564929,37501,Unknown product,1,2011-08-31 12:46:00,0.0,,United Kingdom
565042,85185B,Unknown product,-27,2011-08-31 17:01:00,0.0,,United Kingdom
565043,22171,Unknown product,8,2011-08-31 17:01:00,0.0,,United Kingdom
565045,21670,Unknown product,-115,2011-08-31 17:03:00,0.0,,United Kingdom
565046,22606,Unknown product,-49,2011-08-31 17:04:00,0.0,,United Kingdom
565047,21257,Unknown product,7,2011-08-31 17:04:00,0.0,,United Kingdom
565048,84976,Unknown product,-66,2011-08-31 17:06:00,0.0,,United Kingdom
565049,21907,Unknown product,-77,2011-08-31 17:09:00,0.0,,United Kingdom
565052,21179,Unknown product,-60,2011-08-31 17:11:00,0.0,,United Kingdom
565055,21172,Unknown product,-10,2011-08-31 17:11:00,0.0,,United Kingdom
565057,82551,Unknown product,-110,2011-08-31 17:12:00,0.0,,United Kingdom
565060,21165,Unknown product,-46,2011-08-31 17:15:00,0.0,,United Kingdom
565063,21175,Unknown product,-18,2011-08-31 17:15:00,0.0,,United Kingdom
565069,20665,Unknown product,-49,2011-08-31 17:18:00,0.0,,United Kingdom
565070,85032D,Unknown product,171,2011-08-31 17:18:00,0.0,,United Kingdom
565071,84754,Unknown product,-242,2011-08-31 17:21:00,0.0,,United Kingdom
565072,21820,Unknown product,-210,2011-08-31 17:22:00,0.0,,United Kingdom
565081,21067,Unknown product,1,2011-09-01 09:03:00,0.0,,United Kingdom
565275,90209C,Unknown product,-72,2011-09-02 11:08:00,0.0,,United Kingdom
565288,23135,?,101,2011-09-02 11:43:00,0.0,,United Kingdom
565296,84929,code mix up? 84930,-967,2011-09-02 12:04:00,0.0,,United Kingdom
565297,84877D,?,-203,2011-09-02 12:06:00,0.0,,United Kingdom
565302,21682,?display?,-156,2011-09-02 12:16:00,0.0,,United Kingdom
565304,16259,Unknown product,-3167,2011-09-02 12:18:00,0.0,,United Kingdom
565306,21830,sold as 1,-252,2011-09-02 12:20:00,0.0,,United Kingdom
565307,21830,?,-443,2011-09-02 12:20:00,0.0,,United Kingdom
565308,21829,sold as 1,-432,2011-09-02 12:22:00,0.0,,United Kingdom
565310,21829,?missing,-1897,2011-09-02 12:26:00,0.0,,United Kingdom
565314,84660C,Unknown product,-21,2011-09-02 12:43:00,0.0,,United Kingdom
565319,23348,Unknown product,225,2011-09-02 13:07:00,0.0,,United Kingdom
565368,21784,Unknown product,1,2011-09-02 14:59:00,0.0,,United Kingdom
565369,37342,Unknown product,1,2011-09-02 15:02:00,0.0,,United Kingdom
565370,82494L,crushed ctn,-33,2011-09-02 15:04:00,0.0,,United Kingdom
565371,82483,crushed,-13,2011-09-02 15:04:00,0.0,,United Kingdom
565376,21682,Unknown product,144,2011-09-02 15:10:00,0.0,,United Kingdom
565385,22435,?missing,-434,2011-09-02 15:46:00,0.0,,United Kingdom
565389,47343A,Unknown product,-16,2011-09-02 16:19:00,0.0,,United Kingdom
565543,22502,Unknown product,8,2011-09-05 12:07:00,0.0,,United Kingdom
565544,84989A,Unknown product,1,2011-09-05 12:09:00,0.0,,United Kingdom
565545,20973,Unknown product,1,2011-09-05 12:09:00,0.0,,United Kingdom
565556,POST,Unknown product,750,2011-09-05 12:14:00,0.0,,United Kingdom
565797,47570B,Unknown product,1,2011-09-07 10:15:00,0.0,,United Kingdom
565798,85232D,Unknown product,1,2011-09-07 10:15:00,0.0,,United Kingdom
565935,23064,Crushed,-8,2011-09-08 10:46:00,0.0,,United Kingdom
565938,23066,Unknown product,-13,2011-09-08 10:54:00,0.0,,United Kingdom
566064,22355,test,1,2011-09-08 15:53:00,0.0,,United Kingdom
566065,84660C,Unknown product,1,2011-09-08 16:14:00,0.0,,United Kingdom
566066,15060B,Unknown product,-52,2011-09-08 16:36:00,0.0,,United Kingdom
566067,20686,Unknown product,-95,2011-09-08 16:36:00,0.0,,United Kingdom
566068,22268,Unknown product,-86,2011-09-08 16:37:00,0.0,,United Kingdom
566121,23306,Unknown product,-682,2011-09-09 10:56:00,0.0,,United Kingdom
566122,23084,temp adjustment,-484,2011-09-09 10:57:00,0.0,,United Kingdom
566316,23306,Unknown product,682,2011-09-12 10:07:00,0.0,,United Kingdom
566323,22035,Unknown product,1,2011-09-12 12:02:00,0.0,,United Kingdom
566324,22035,taig adjust,1,2011-09-12 12:03:00,0.0,,United Kingdom
566325,22035,taig adjust,36,2011-09-12 12:03:00,0.0,,United Kingdom
566327,23084,allocate stock for dotcom orders ta,4,2011-09-12 12:13:00,0.0,,United Kingdom
566449,20856,??,-140,2011-09-12 16:07:00,0.0,,United Kingdom
566476,23084,add stock to allocate online orders,2,2011-09-13 09:01:00,0.0,,United Kingdom
